date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:57:43	27227/27227	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Apr%202023%2007:48:58%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/image-37.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/image-37.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/home-page-10/)
19:57:44	24163/24163	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Apr%202023%2009:27:59%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/gallery-22.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/gallery-22.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/home-page-10/)
19:57:45	27615/27615	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Apr%202023%2009:29:04%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/gallery-23.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/gallery-23.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/home-page-10/)
19:57:45	12813/12813	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Apr%202023%2009:30:17%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/gallery-24.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/gallery-24.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/home-page-10/)
19:57:45	60146/60146	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2014:27:42%20GMT	https://wp1.themevibrant.com/newwp/buildnox/project/general-constructions-2/	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/project/general-constructions-2/index.html	(from https://wp1.themevibrant.com/newwp/buildnox/home-page-10/)
19:57:45	28101/28101	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Apr%202023%2009:31:13%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/gallery-25.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/gallery-25.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/home-page-10/)
19:57:46	59887/59887	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2014:27:43%20GMT	https://wp1.themevibrant.com/newwp/buildnox/project/apartment-construction-3/	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/project/apartment-construction-3/index.html	(from https://wp1.themevibrant.com/newwp/buildnox/home-page-10/)
19:57:46	26840/26840	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Apr%202023%2009:32:45%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/gallery-26.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/gallery-26.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/home-page-10/)
19:57:46	60146/60146	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2014:27:44%20GMT	https://wp1.themevibrant.com/newwp/buildnox/project/interior-construction-2/	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/project/interior-construction-2/index.html	(from https://wp1.themevibrant.com/newwp/buildnox/home-page-10/)
19:57:46	39382/39382	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Apr%202023%2009:34:11%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/gallery-27.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/gallery-27.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/home-page-10/)
19:57:47	60140/60140	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2014:27:44%20GMT	https://wp1.themevibrant.com/newwp/buildnox/project/construction-project-2/	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/project/construction-project-2/index.html	(from https://wp1.themevibrant.com/newwp/buildnox/home-page-10/)
19:57:47	60128/60128	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2014:27:44%20GMT	https://wp1.themevibrant.com/newwp/buildnox/project/house-construction-2/	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/project/house-construction-2/index.html	(from https://wp1.themevibrant.com/newwp/buildnox/home-page-10/)
19:57:47	60134/60134	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2014:27:45%20GMT	https://wp1.themevibrant.com/newwp/buildnox/project/towers-construction-2/	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/project/towers-construction-2/index.html	(from https://wp1.themevibrant.com/newwp/buildnox/home-page-10/)
19:57:48	17397/17397	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Apr%202023%2009:35:24%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/gallery-28.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/gallery-28.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/home-page-10/)
19:57:48	26174/26174	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Apr%202023%2009:36:09%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/gallery-29.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/gallery-29.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/home-page-10/)
19:57:48	60170/60170	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2014:27:46%20GMT	https://wp1.themevibrant.com/newwp/buildnox/project/departmental-construction-2/	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/project/departmental-construction-2/index.html	(from https://wp1.themevibrant.com/newwp/buildnox/home-page-10/)
19:57:48	1652/1652	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2012%20May%202023%2013:32:31%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/buildnox-plugin/assets/js/project-masonry.js?ver=1.0.0	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/plugins/buildnox-plugin/assets/js/project-masonry8a54.js	(from https://wp1.themevibrant.com/newwp/buildnox/home-page-10/)
19:57:49	60134/60134	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2014:27:46%20GMT	https://wp1.themevibrant.com/newwp/buildnox/project/renovation-of-roofs-2/	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/project/renovation-of-roofs-2/index.html	(from https://wp1.themevibrant.com/newwp/buildnox/home-page-10/)
19:57:49	15346/15346	---M-Z	200	added ('OK')	text/css	date:Sat,%2013%20May%202023%2010:09:14%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/elementor/css/post-119.css?ver=1683972554	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/elementor/css/post-1193dac.css	(from https://wp1.themevibrant.com/newwp/buildnox/about/)
19:57:49	42542/42542	---MCZ	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2014:27:47%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/wp/v2/pages/119	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/wp/v2/pages/119.json	(from https://wp1.themevibrant.com/newwp/buildnox/about/)
19:57:50	2491/2491	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2014:27:48%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fabout%2F	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embedcce1.json	(from https://wp1.themevibrant.com/newwp/buildnox/about/)
19:57:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Jul%202023%2014:27:48%20GMT	https://wp1.themevibrant.com/newwp/buildnox/?p=119	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/index7737.html	(from https://wp1.themevibrant.com/newwp/buildnox/about/)
19:57:51	2549/2549	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Jul%202023%2014:27:48%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fabout%2F&format=xml	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embedca17	(from https://wp1.themevibrant.com/newwp/buildnox/about/)
19:57:51	17675/17675	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Mar%202023%2003:31:45%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/03/bg-4.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/03/bg-4.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/about/)
19:57:52	60449/60449	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Apr%202023%2018:12:56%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/image-25.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/image-25.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/about/)
19:57:52	8630/8630	---M-Z	200	added ('OK')	text/css	date:Tue,%2016%20May%202023%2004:13:01%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/elementor/css/post-121.css?ver=1684210381	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/elementor/css/post-1217b7c.css	(from https://wp1.themevibrant.com/newwp/buildnox/services-style-01/)
19:57:53	20930/20930	---MCZ	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2014:27:50%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/wp/v2/pages/121	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/wp/v2/pages/121.json	(from https://wp1.themevibrant.com/newwp/buildnox/services-style-01/)
19:57:53	2551/2551	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2014:27:51%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fservices-style-01%2F	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embedf605.json	(from https://wp1.themevibrant.com/newwp/buildnox/services-style-01/)
19:57:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Jul%202023%2014:27:51%20GMT	https://wp1.themevibrant.com/newwp/buildnox/?p=121	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/indexe856.html	(from https://wp1.themevibrant.com/newwp/buildnox/services-style-01/)
19:57:54	2609/2609	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Jul%202023%2014:27:52%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fservices-style-01%2F&format=xml	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed3461	(from https://wp1.themevibrant.com/newwp/buildnox/services-style-01/)
19:57:55	7056/7056	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Apr%202023%2010:08:16%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/image-29.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/image-29.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/services-style-01/)
19:57:55	202020/202020	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Mar%202023%2003:32:12%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/03/building3.png	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/03/building3.png	(from https://wp1.themevibrant.com/newwp/buildnox/about/)
19:57:55	13546/13546	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Apr%202023%2010:08:17%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/image-30.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/image-30.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/services-style-01/)
19:57:56	56584/56584	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2014:27:53%20GMT	https://wp1.themevibrant.com/newwp/buildnox/service/interior-design/	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/service/interior-design/index.html	(from https://wp1.themevibrant.com/newwp/buildnox/services-style-01/)
19:57:56	9710/9710	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Apr%202023%2010:08:18%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/image-31.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/image-31.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/services-style-01/)
19:57:57	56599/56599	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2014:27:54%20GMT	https://wp1.themevibrant.com/newwp/buildnox/service/repair-and-expand/	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/service/repair-and-expand/index.html	(from https://wp1.themevibrant.com/newwp/buildnox/services-style-01/)
19:57:57	11259/11259	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Apr%202023%2010:08:19%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/image-32.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/image-32.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/services-style-01/)
19:57:57	56635/56635	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2014:27:55%20GMT	https://wp1.themevibrant.com/newwp/buildnox/service/construction-consulting/	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/service/construction-consulting/index.html	(from https://wp1.themevibrant.com/newwp/buildnox/services-style-01/)
19:57:58	11000/11000	---M-Z	200	added ('OK')	text/css	date:Tue,%2016%20May%202023%2004:22:43%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/elementor/css/post-123.css?ver=1684210963	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/elementor/css/post-1236c96.css	(from https://wp1.themevibrant.com/newwp/buildnox/services-style-02/)
19:57:58	56617/56617	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2014:27:55%20GMT	https://wp1.themevibrant.com/newwp/buildnox/service/building-maintenance/	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/service/building-maintenance/index.html	(from https://wp1.themevibrant.com/newwp/buildnox/services-style-01/)
19:57:58	48008/48008	---MCZ	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2014:27:56%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/wp/v2/pages/123	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/wp/v2/pages/123.json	(from https://wp1.themevibrant.com/newwp/buildnox/services-style-02/)
19:57:58	2551/2551	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2014:27:56%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fservices-style-02%2F	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embedc11b.json	(from https://wp1.themevibrant.com/newwp/buildnox/services-style-02/)
19:57:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Jul%202023%2014:27:56%20GMT	https://wp1.themevibrant.com/newwp/buildnox/?p=123	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/indexb8c4.html	(from https://wp1.themevibrant.com/newwp/buildnox/services-style-02/)
19:57:59	2609/2609	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Jul%202023%2014:27:56%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fservices-style-02%2F&format=xml	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embede085	(from https://wp1.themevibrant.com/newwp/buildnox/services-style-02/)
19:57:59	7409/7409	---M-Z	200	added ('OK')	text/css	date:Tue,%2016%20May%202023%2005:19:21%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/elementor/css/post-125.css?ver=1684214361	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/elementor/css/post-1258357.css	(from https://wp1.themevibrant.com/newwp/buildnox/service-details/)
19:58:00	26534/26534	---MCZ	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2014:27:57%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/wp/v2/pages/125	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/wp/v2/pages/125.json	(from https://wp1.themevibrant.com/newwp/buildnox/service-details/)
19:58:00	2541/2541	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2014:27:58%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fservice-details%2F	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed9b86.json	(from https://wp1.themevibrant.com/newwp/buildnox/service-details/)
19:58:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Jul%202023%2014:27:58%20GMT	https://wp1.themevibrant.com/newwp/buildnox/?p=125	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/index5070.html	(from https://wp1.themevibrant.com/newwp/buildnox/service-details/)
19:58:01	2599/2599	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Jul%202023%2014:27:58%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fservice-details%2F&format=xml	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embedc17c	(from https://wp1.themevibrant.com/newwp/buildnox/service-details/)
19:58:02	67292/67292	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Apr%202023%2000:11:16%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/service-2.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/service-2.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/service-details/)
19:58:03	9443/9443	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Apr%202023%2010:22:37%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/service-4.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/service-4.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/service-details/)
19:58:03	53135/53135	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Apr%202023%2000:29:50%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/service-3.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/service-3.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/service-details/)
19:58:04	13419/13419	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Apr%202023%2010:23:04%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/service-5.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/service-5.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/service-details/)
19:58:04	15906/15906	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Apr%202023%2010:23:11%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/service-6.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/service-6.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/service-details/)
19:58:05	20854/20854	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Apr%202023%2010:23:13%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/service-7.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/service-7.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/service-details/)
19:58:06	1741/1741	---M-Z	200	added ('OK')	text/css	date:Tue,%2016%20May%202023%2005:19:26%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/elementor/css/post-127.css?ver=1684214366	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/elementor/css/post-127e242.css	(from https://wp1.themevibrant.com/newwp/buildnox/projects-style-01/)
19:58:06	23652/23652	---MCZ	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2014:28:04%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/wp/v2/pages/127	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/wp/v2/pages/127.json	(from https://wp1.themevibrant.com/newwp/buildnox/projects-style-01/)
19:58:07	2551/2551	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2014:28:05%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fprojects-style-01%2F	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed3530.json	(from https://wp1.themevibrant.com/newwp/buildnox/projects-style-01/)
19:58:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Jul%202023%2014:28:05%20GMT	https://wp1.themevibrant.com/newwp/buildnox/?p=127	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/index9751.html	(from https://wp1.themevibrant.com/newwp/buildnox/projects-style-01/)
19:58:09	2609/2609	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Jul%202023%2014:28:07%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwp1.themevibrant.com%2Fnewwp%2Fbuildnox%2Fprojects-style-01%2F&format=xml	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-json/oembed/1.0/embedd483	(from https://wp1.themevibrant.com/newwp/buildnox/projects-style-01/)
19:58:10	36911/36911	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20May%202023%2008:04:13%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/gallery-20.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/gallery-20.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/projects-style-01/)
19:58:11	50986/50986	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20May%202023%2008:04:14%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/gallery-21.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/gallery-21.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/projects-style-01/)
19:58:11	34663/34663	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20May%202023%2007:47:34%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/gallery-46-438x422.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/gallery-46-438x422.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/projects-style-01/)
19:58:11	60103/60103	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2014:28:08%20GMT	https://wp1.themevibrant.com/newwp/buildnox/project/renovation-of-roof-2/	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/project/renovation-of-roof-2/index.html	(from https://wp1.themevibrant.com/newwp/buildnox/projects-style-01/)
19:58:13	65170/65170	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20May%202023%2007:47:34%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/gallery-46.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/gallery-46.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/projects-style-01/)
19:58:13	53165/53165	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20May%202023%2007:48:04%20GMT	https://wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/gallery-44-438x422.jpg	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/wp-content/uploads/2023/04/gallery-44-438x422.jpg	(from https://wp1.themevibrant.com/newwp/buildnox/projects-style-01/)
19:58:13	60115/60115	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2014:28:10%20GMT	https://wp1.themevibrant.com/newwp/buildnox/project/building-construction/	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/project/building-construction/index.html	(from https://wp1.themevibrant.com/newwp/buildnox/projects-style-01/)
19:58:14	60121/60121	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2014:28:11%20GMT	https://wp1.themevibrant.com/newwp/buildnox/project/construction-projects-2/	C:/Users/Acer/Desktop/sahal/wp1.themevibrant.com/newwp/buildnox/project/construction-projects-2/index.html	(from https://wp1.themevibrant.com/newwp/buildnox/projects-style-01/)
